Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,106.050003,106.699997,105.491997,106.420998,70.747559,534981.0
2007-01-03,106.699997,108.186996,106.14299799999999,106.699997,70.933014,467813.0
2007-01-04,106.32800300000001,106.886002,105.863998,106.514,70.80938,388346.0
2007-01-05,106.32800300000001,106.699997,105.771004,105.863998,70.377251,274576.0
2007-01-08,105.957001,106.886002,105.678001,105.863998,70.377251,318318.0
2007-01-09,106.514,106.699997,105.399002,105.678001,70.253609,500621.0
2007-01-10,105.120003,105.399002,103.353996,105.120003,69.882675,827686.0
2007-01-11,105.120003,107.444,104.933998,107.258003,71.30396999999999,924159.0
2007-01-12,107.258003,107.444,106.420998,107.258003,71.30396999999999,397555.0
2007-01-15,107.444,107.723,106.60700200000001,106.886002,71.056686,388014.0
2007-01-16,106.514,106.886002,102.79699699999999,103.446999,68.770454,1236682.0
2007-01-17,103.261002,103.633003,102.238998,102.889,68.399513,768566.0
2007-01-18,103.074997,104.933998,102.889,103.819,69.017769,790030.0
2007-01-19,103.912003,103.912003,102.51799799999999,103.167999,68.58498399999999,633857.0
2007-01-22,103.261002,104.841003,102.51799799999999,102.704002,68.27651999999999,676685.0
2007-01-23,103.074997,103.167999,102.053001,102.51799799999999,68.152878,575311.0
2007-01-24,102.889,103.540001,101.216003,102.053001,67.843758,869517.0
2007-01-25,103.633003,105.863998,102.146004,104.283997,69.326881,1690099.0
2007-01-26,104.376999,105.491997,102.51799799999999,104.283997,69.326881,752214.0
2007-01-29,104.841003,105.584999,104.191002,105.212997,69.94448100000001,425764.0
2007-01-30,105.212997,105.863998,105.120003,105.584999,70.191795,580819.0
2007-01-31,105.491997,106.14299799999999,105.212997,105.212997,69.94448100000001,508604.0
2007-02-01,105.863998,106.32800300000001,105.306,105.678001,70.253609,528696.0
2007-02-02,105.957001,108.186996,104.841003,107.444,71.427635,796402.0
2007-02-05,107.537003,107.629997,105.957001,106.32800300000001,70.685715,512181.0
2007-02-06,106.32800300000001,106.60700200000001,105.491997,105.957001,70.439095,428142.0
2007-02-07,106.235001,106.60700200000001,105.399002,106.050003,70.50093100000001,686201.0
2007-02-08,106.14299799999999,106.514,105.027,105.399002,70.068123,491427.0
2007-02-09,106.14299799999999,106.14299799999999,104.748001,105.120003,69.882675,392443.0
2007-02-12,104.933998,105.120003,103.167999,103.261002,68.646835,659645.0
2007-02-13,103.261002,104.933998,103.167999,104.561996,69.511711,758983.0
2007-02-14,104.654999,105.399002,104.283997,105.027,69.820839,387031.0
2007-02-15,105.212997,107.723,104.748001,107.350998,71.36580699999999,1192182.0
2007-02-16,107.350998,107.723,106.886002,107.350998,71.36580699999999,475135.0
2007-02-19,107.350998,110.045998,106.978996,109.609001,72.866913,913984.0
2007-02-20,109.67400400000001,110.603996,108.363998,109.237999,72.620262,999306.0
2007-02-21,109.247002,110.260002,108.000999,108.809998,72.335716,764948.0
2007-02-22,108.987,110.23200200000001,108.884003,109.962997,73.102226,818613.0
2007-02-23,110.511002,110.650002,109.777,110.380997,73.380119,409141.0
2007-02-26,110.686996,111.532997,110.324997,111.07800300000001,73.843475,591785.0
